StudentID,Date,Status
S0207,2/5/2023,Absent
S0207,2/6/2023,Late
S0207,2/7/2023,Late
S0207,2/8/2023,Absent
S0207,2/9/2023,Present
S0207,2/10/2023,Absent
S0207,2/11/2023,Late
S0207,2/12/2023,Late
S0207,2/13/2023,Absent
S0207,2/14/2023,Present
S0207,2/15/2023,Present
S0207,2/16/2023,Present
S0207,2/17/2023,Late
S0207,2/18/2023,Absent
S0207,2/19/2023,Absent
S0208,1/1/2023,Late
S0208,1/2/2023,Absent
S0208,1/3/2023,Absent
S0208,1/4/2023,Absent
S0208,1/5/2023,Present
S0208,1/6/2023,Absent
S0208,1/7/2023,Present
S0208,1/8/2023,Late
S0208,1/9/2023,Present
S0208,1/10/2023,Absent
S0208,1/11/2023,Late
S0208,1/12/2023,Absent
S0208,1/13/2023,Present
S0208,1/14/2023,Present
S0208,1/15/2023,Late
S0208,1/16/2023,Absent
S0208,1/17/2023,Late
S0208,1/18/2023,Present
S0208,1/19/2023,Late
S0208,1/20/2023,Present
S0208,1/21/2023,Absent
S0208,1/22/2023,Present
S0208,1/23/2023,Absent
S0208,1/24/2023,Late
S0208,1/25/2023,Late
S0208,1/26/2023,Late
S0208,1/27/2023,Absent
S0208,1/28/2023,Late
S0208,1/29/2023,Late
S0208,1/30/2023,Absent
S0208,1/31/2023,Late
S0208,2/1/2023,Present
S0208,2/2/2023,Present
S0208,2/3/2023,Present
S0208,2/4/2023,Late
S0208,2/5/2023,Late
S0208,2/6/2023,Late
S0208,2/7/2023,Absent
S0208,2/8/2023,Absent
S0208,2/9/2023,Absent
S0208,2/10/2023,Late
S0208,2/11/2023,Present
S0208,2/12/2023,Present
S0208,2/13/2023,Absent
S0208,2/14/2023,Absent
S0208,2/15/2023,Present
S0208,2/16/2023,Absent
S0208,2/17/2023,Absent
S0208,2/18/2023,Absent
S0208,2/19/2023,Present
S0209,1/1/2023,Late
S0209,1/2/2023,Late
S0209,1/3/2023,Absent
S0209,1/4/2023,Absent
S0209,1/5/2023,Late
S0209,1/6/2023,Late
S0209,1/7/2023,Present
S0209,1/8/2023,Present
S0209,1/9/2023,Present
S0209,1/10/2023,Late
S0209,1/11/2023,Absent
S0209,1/12/2023,Absent
S0209,1/13/2023,Absent
S0209,1/14/2023,Absent
S0209,1/15/2023,Present
S0209,1/16/2023,Late
S0209,1/17/2023,Present
S0209,1/18/2023,Late
S0209,1/19/2023,Absent
S0209,1/20/2023,Present
S0209,1/21/2023,Late
S0209,1/22/2023,Absent
S0209,1/23/2023,Present
S0209,1/24/2023,Late
S0209,1/25/2023,Absent
S0209,1/26/2023,Late
S0209,1/27/2023,Absent
S0209,1/28/2023,Absent
S0209,1/29/2023,Late
S0209,1/30/2023,Absent
S0209,1/31/2023,Late
S0209,2/1/2023,Present
S0209,2/2/2023,Late
S0209,2/3/2023,Present
S0209,2/4/2023,Late
S0209,2/5/2023,Present
S0209,2/6/2023,Late
S0209,2/7/2023,Present
S0209,2/8/2023,Late
S0209,2/9/2023,Present
S0209,2/10/2023,Late
S0209,2/11/2023,Present
S0209,2/12/2023,Late
S0209,2/13/2023,Absent
S0209,2/14/2023,Late
S0209,2/15/2023,Late
S0209,2/16/2023,Present
S0209,2/17/2023,Present
S0209,2/18/2023,Late
S0209,2/19/2023,Absent
S0210,1/1/2023,Absent
S0210,1/2/2023,Absent
S0210,1/3/2023,Absent
S0210,1/4/2023,Late
S0210,1/5/2023,Present
S0210,1/6/2023,Late
S0210,1/7/2023,Absent
S0210,1/8/2023,Present
S0210,1/9/2023,Present
S0210,1/10/2023,Late
S0210,1/11/2023,Late
S0210,1/12/2023,Absent
S0210,1/13/2023,Absent
S0210,1/14/2023,Late
S0210,1/15/2023,Late
S0210,1/16/2023,Late
S0210,1/17/2023,Absent
S0210,1/18/2023,Present
S0210,1/19/2023,Absent
S0210,1/20/2023,Late
S0210,1/21/2023,Absent
S0210,1/22/2023,Present
S0210,1/23/2023,Late
S0210,1/24/2023,Absent
S0210,1/25/2023,Present
S0210,1/26/2023,Present
S0210,1/27/2023,Present
S0210,1/28/2023,Absent
S0210,1/29/2023,Absent
S0210,1/30/2023,Present
S0210,1/31/2023,Absent
S0210,2/1/2023,Present
S0210,2/2/2023,Late
S0210,2/3/2023,Late
S0210,2/4/2023,Absent
S0210,2/5/2023,Late
S0210,2/6/2023,Absent
S0210,2/7/2023,Late
S0210,2/8/2023,Late
S0210,2/9/2023,Present
S0210,2/10/2023,Late
S0210,2/11/2023,Absent
S0210,2/12/2023,Late
S0210,2/13/2023,Late
S0210,2/14/2023,Present
S0210,2/15/2023,Present
S0210,2/16/2023,Present
S0210,2/17/2023,Present
S0210,2/18/2023,Absent
S0210,2/19/2023,Present
S0211,1/1/2023,Present
S0211,1/2/2023,Present
S0211,1/3/2023,Late
S0211,1/4/2023,Late
S0211,1/5/2023,Present
S0211,1/6/2023,Present
S0211,1/7/2023,Late
S0211,1/8/2023,Absent
S0211,1/9/2023,Present
S0211,1/10/2023,Absent
S0211,1/11/2023,Absent
S0211,1/12/2023,Present
S0211,1/13/2023,Late
S0211,1/14/2023,Present
S0211,1/15/2023,Present
S0211,1/16/2023,Absent
S0211,1/17/2023,Present
S0211,1/18/2023,Absent
S0211,1/19/2023,Absent
S0211,1/20/2023,Present
S0211,1/21/2023,Present
S0211,1/22/2023,Absent
S0211,1/23/2023,Present
S0211,1/24/2023,Present
S0211,1/25/2023,Absent
S0211,1/26/2023,Present
S0211,1/27/2023,Absent
S0211,1/28/2023,Present
S0211,1/29/2023,Absent
S0211,1/30/2023,Late
S0211,1/31/2023,Late
S0211,2/1/2023,Present
S0211,2/2/2023,Absent
S0211,2/3/2023,Present
S0211,2/4/2023,Absent
S0211,2/5/2023,Absent
S0211,2/6/2023,Absent
S0211,2/7/2023,Present
S0211,2/8/2023,Present
S0211,2/9/2023,Absent
S0211,2/10/2023,Late
S0211,2/11/2023,Present
S0211,2/12/2023,Present
S0211,2/13/2023,Present
S0211,2/14/2023,Late
S0211,2/15/2023,Late
S0211,2/16/2023,Late
S0211,2/17/2023,Late
S0211,2/18/2023,Present
S0211,2/19/2023,Present
S0212,1/1/2023,Present
S0212,1/2/2023,Present
S0212,1/3/2023,Absent
S0212,1/4/2023,Late
S0212,1/5/2023,Late
S0212,1/6/2023,Absent
S0212,1/7/2023,Late
S0212,1/8/2023,Absent
S0212,1/9/2023,Absent
S0212,1/10/2023,Present
S0212,1/11/2023,Present
S0212,1/12/2023,Present
S0212,1/13/2023,Late
S0212,1/14/2023,Absent
S0212,1/15/2023,Absent
S0212,1/16/2023,Absent
S0212,1/17/2023,Late
S0212,1/18/2023,Present
S0212,1/19/2023,Absent
S0212,1/20/2023,Present
S0212,1/21/2023,Present
S0212,1/22/2023,Absent
S0212,1/23/2023,Absent
S0212,1/24/2023,Absent
S0212,1/25/2023,Present
S0212,1/26/2023,Absent
S0212,1/27/2023,Absent
S0212,1/28/2023,Absent
S0212,1/29/2023,Present
S0212,1/30/2023,Absent
S0212,1/31/2023,Late
S0212,2/1/2023,Absent
S0212,2/2/2023,Present
S0212,2/3/2023,Late
S0212,2/4/2023,Present
S0212,2/5/2023,Late
S0212,2/6/2023,Late
S0212,2/7/2023,Absent
S0212,2/8/2023,Absent
S0212,2/9/2023,Present
S0212,2/10/2023,Absent
S0212,2/11/2023,Late
S0212,2/12/2023,Late
S0212,2/13/2023,Absent
S0212,2/14/2023,Present
S0212,2/15/2023,Present
S0212,2/16/2023,Present
S0212,2/17/2023,Present
S0212,2/18/2023,Late
S0212,2/19/2023,Present
S0213,1/1/2023,Present
S0213,1/2/2023,Late
S0213,1/3/2023,Present
S0213,1/4/2023,Present
S0213,1/5/2023,Late
S0213,1/6/2023,Absent
S0213,1/7/2023,Present
S0213,1/8/2023,Present
S0213,1/9/2023,Late
S0213,1/10/2023,Present
S0213,1/11/2023,Late
S0213,1/12/2023,Late
S0213,1/13/2023,Absent
S0213,1/14/2023,Absent
S0213,1/15/2023,Late
S0213,1/16/2023,Absent
S0213,1/17/2023,Present
S0213,1/18/2023,Absent
S0213,1/19/2023,Present
S0213,1/20/2023,Present
S0213,1/21/2023,Late
S0213,1/22/2023,Present
S0213,1/23/2023,Late
S0213,1/24/2023,Late
S0213,1/25/2023,Present
S0213,1/26/2023,Absent
S0213,1/27/2023,Present
S0213,1/28/2023,Present
S0213,1/29/2023,Present
S0213,1/30/2023,Absent
S0213,1/31/2023,Present
S0213,2/1/2023,Absent
S0213,2/2/2023,Absent
S0213,2/3/2023,Late
S0213,2/4/2023,Absent
S0213,2/5/2023,Absent
S0213,2/6/2023,Late
S0213,2/7/2023,Absent
S0213,2/8/2023,Present
S0213,2/9/2023,Present
S0213,2/10/2023,Absent
S0213,2/11/2023,Present
S0213,2/12/2023,Absent
S0213,2/13/2023,Present
S0213,2/14/2023,Late
S0213,2/15/2023,Present
S0213,2/16/2023,Absent
S0213,2/17/2023,Present
S0213,2/18/2023,Late
S0213,2/19/2023,Absent
S0214,1/1/2023,Late
S0214,1/2/2023,Late
S0214,1/3/2023,Late
S0214,1/4/2023,Present
S0214,1/5/2023,Present
S0214,1/6/2023,Present
S0214,1/7/2023,Present
S0214,1/8/2023,Absent
S0214,1/9/2023,Present
S0214,1/10/2023,Present
S0214,1/11/2023,Absent
S0214,1/12/2023,Present
S0214,1/13/2023,Present
S0214,1/14/2023,Absent
S0214,1/15/2023,Absent
S0214,1/16/2023,Absent
S0214,1/17/2023,Late
S0214,1/18/2023,Absent
S0214,1/19/2023,Present
S0214,1/20/2023,Late
S0214,1/21/2023,Late
S0214,1/22/2023,Present
S0214,1/23/2023,Absent
S0214,1/24/2023,Absent
S0214,1/25/2023,Absent
S0214,1/26/2023,Absent
S0214,1/27/2023,Present
S0214,1/28/2023,Absent
S0214,1/29/2023,Late
S0214,1/30/2023,Late
S0214,1/31/2023,Absent
S0214,2/1/2023,Late
S0214,2/2/2023,Late
S0214,2/3/2023,Late
S0214,2/4/2023,Present
S0214,2/5/2023,Absent
S0214,2/6/2023,Absent
S0214,2/7/2023,Late
S0214,2/8/2023,Late
S0214,2/9/2023,Present
S0214,2/10/2023,Present
S0214,2/11/2023,Present
S0214,2/12/2023,Late
S0214,2/13/2023,Present
S0214,2/14/2023,Present
S0214,2/15/2023,Present
S0214,2/16/2023,Late
S0214,2/17/2023,Present
S0214,2/18/2023,Late
S0214,2/19/2023,Present
S0215,1/1/2023,Late
S0215,1/2/2023,Absent
S0215,1/3/2023,Absent
S0215,1/4/2023,Late
S0215,1/5/2023,Present
S0215,1/6/2023,Present
S0215,1/7/2023,Present
S0215,1/8/2023,Absent
S0215,1/9/2023,Present
S0215,1/10/2023,Late
S0215,1/11/2023,Late
S0215,1/12/2023,Absent
S0215,1/13/2023,Absent
S0215,1/14/2023,Late
S0215,1/15/2023,Absent
S0215,1/16/2023,Late
S0215,1/17/2023,Late
S0215,1/18/2023,Late
S0215,1/19/2023,Late
S0215,1/20/2023,Late
S0215,1/21/2023,Absent
S0215,1/22/2023,Present
S0215,1/23/2023,Absent
S0215,1/24/2023,Absent
S0215,1/25/2023,Absent
S0215,1/26/2023,Late
S0215,1/27/2023,Present
S0215,1/28/2023,Late
S0215,1/29/2023,Late
S0215,1/30/2023,Present
S0215,1/31/2023,Late
S0215,2/1/2023,Absent
S0215,2/2/2023,Late
S0215,2/3/2023,Present
S0215,2/4/2023,Present
S0215,2/5/2023,Present
S0215,2/6/2023,Present
S0215,2/7/2023,Present
S0215,2/8/2023,Late
S0215,2/9/2023,Present
S0215,2/10/2023,Present
S0215,2/11/2023,Present
S0215,2/12/2023,Absent
S0215,2/13/2023,Absent
S0215,2/14/2023,Present
S0215,2/15/2023,Late
S0215,2/16/2023,Absent
S0215,2/17/2023,Absent
S0215,2/18/2023,Absent
S0215,2/19/2023,Present
S0216,1/1/2023,Late
S0216,1/2/2023,Late
S0216,1/3/2023,Absent
S0216,1/4/2023,Absent
S0216,1/5/2023,Present
S0216,1/6/2023,Absent
S0216,1/7/2023,Late
S0216,1/8/2023,Absent
S0216,1/9/2023,Late
S0216,1/10/2023,Absent
S0216,1/11/2023,Present
S0216,1/12/2023,Late
S0216,1/13/2023,Absent
S0216,1/14/2023,Late
S0216,1/15/2023,Late
S0216,1/16/2023,Absent
S0216,1/17/2023,Absent
S0216,1/18/2023,Present
S0216,1/19/2023,Absent
S0216,1/20/2023,Absent
S0216,1/21/2023,Absent
S0216,1/22/2023,Late
S0216,1/23/2023,Absent
S0216,1/24/2023,Late
S0216,1/25/2023,Present
S0216,1/26/2023,Late
S0216,1/27/2023,Absent
S0216,1/28/2023,Late
S0216,1/29/2023,Absent
S0216,1/30/2023,Present
S0216,1/31/2023,Absent
S0216,2/1/2023,Absent
S0216,2/2/2023,Late
S0216,2/3/2023,Present
S0216,2/4/2023,Late
S0216,2/5/2023,Present
S0216,2/6/2023,Present
S0216,2/7/2023,Present
S0216,2/8/2023,Absent
S0216,2/9/2023,Present
S0216,2/10/2023,Present
S0216,2/11/2023,Late
S0216,2/12/2023,Late
S0216,2/13/2023,Absent
S0216,2/14/2023,Present
S0216,2/15/2023,Absent
S0216,2/16/2023,Absent
S0216,2/17/2023,Absent
S0216,2/18/2023,Absent
S0216,2/19/2023,Late
S0217,1/1/2023,Present
S0217,1/2/2023,Late
S0217,1/3/2023,Present
S0217,1/4/2023,Absent
S0217,1/5/2023,Late
S0217,1/6/2023,Present
S0217,1/7/2023,Present
S0217,1/8/2023,Late
S0217,1/9/2023,Present
S0217,1/10/2023,Present
S0217,1/11/2023,Present
S0217,1/12/2023,Late
S0217,1/13/2023,Late
S0217,1/14/2023,Absent
S0217,1/15/2023,Late
S0217,1/16/2023,Late
S0217,1/17/2023,Present
S0217,1/18/2023,Late
S0217,1/19/2023,Late
S0217,1/20/2023,Late
S0217,1/21/2023,Present
S0217,1/22/2023,Late
S0217,1/23/2023,Absent
S0217,1/24/2023,Late
S0217,1/25/2023,Present
S0217,1/26/2023,Late
S0217,1/27/2023,Late
S0217,1/28/2023,Present
S0217,1/29/2023,Absent
S0217,1/30/2023,Present
S0217,1/31/2023,Present
S0217,2/1/2023,Late
S0217,2/2/2023,Present
S0217,2/3/2023,Late
S0217,2/4/2023,Late
S0217,2/5/2023,Late
S0217,2/6/2023,Present
S0217,2/7/2023,Late
S0217,2/8/2023,Present
S0217,2/9/2023,Late
S0217,2/10/2023,Late
S0217,2/11/2023,Absent
S0217,2/12/2023,Present
S0217,2/13/2023,Absent
S0217,2/14/2023,Present
S0217,2/15/2023,Absent
S0217,2/16/2023,Absent
S0217,2/17/2023,Absent
S0217,2/18/2023,Late
S0217,2/19/2023,Absent
S0218,1/1/2023,Absent
S0218,1/2/2023,Absent
S0218,1/3/2023,Absent
S0218,1/4/2023,Present
S0218,1/5/2023,Late
S0218,1/6/2023,Absent
S0218,1/7/2023,Present
S0218,1/8/2023,Present
S0218,1/9/2023,Absent
S0218,1/10/2023,Late
S0218,1/11/2023,Late
S0218,1/12/2023,Late
S0218,1/13/2023,Absent
S0218,1/14/2023,Present
S0218,1/15/2023,Late
S0218,1/16/2023,Late
S0218,1/17/2023,Late
S0218,1/18/2023,Present
S0218,1/19/2023,Present
S0218,1/20/2023,Absent
S0218,1/21/2023,Present
S0218,1/22/2023,Present
S0218,1/23/2023,Absent
S0218,1/24/2023,Present
S0218,1/25/2023,Present
S0218,1/26/2023,Absent
S0218,1/27/2023,Present
S0218,1/28/2023,Late
S0218,1/29/2023,Absent
S0218,1/30/2023,Absent
S0218,1/31/2023,Late
S0218,2/1/2023,Present
S0218,2/2/2023,Present
S0218,2/3/2023,Absent
S0218,2/4/2023,Present
S0218,2/5/2023,Present
S0218,2/6/2023,Absent
S0218,2/7/2023,Present
S0218,2/8/2023,Absent
S0218,2/9/2023,Present
S0218,2/10/2023,Late
S0218,2/11/2023,Late
S0218,2/12/2023,Late
S0218,2/13/2023,Late
S0218,2/14/2023,Present
S0218,2/15/2023,Present
S0218,2/16/2023,Absent
S0218,2/17/2023,Present
S0218,2/18/2023,Late
S0218,2/19/2023,Absent
S0219,1/1/2023,Absent
S0219,1/2/2023,Present
S0219,1/3/2023,Late
S0219,1/4/2023,Present
S0219,1/5/2023,Late
S0219,1/6/2023,Absent
S0219,1/7/2023,Late
S0219,1/8/2023,Present
S0219,1/9/2023,Late
S0219,1/10/2023,Late
S0219,1/11/2023,Absent
S0219,1/12/2023,Present
S0219,1/13/2023,Late
S0219,1/14/2023,Absent
S0219,1/15/2023,Absent
S0219,1/16/2023,Present
S0219,1/17/2023,Late
S0219,1/18/2023,Late
S0219,1/19/2023,Late
S0219,1/20/2023,Absent
S0219,1/21/2023,Present
S0219,1/22/2023,Present
S0219,1/23/2023,Late
S0219,1/24/2023,Absent
S0219,1/25/2023,Absent
S0219,1/26/2023,Present
S0219,1/27/2023,Absent
S0219,1/28/2023,Absent
S0219,1/29/2023,Present
S0219,1/30/2023,Late
S0219,1/31/2023,Absent
S0219,2/1/2023,Absent
S0219,2/2/2023,Late
S0219,2/3/2023,Present
S0219,2/4/2023,Late
S0219,2/5/2023,Late
S0219,2/6/2023,Absent
S0219,2/7/2023,Absent
S0219,2/8/2023,Present
S0219,2/9/2023,Late
S0219,2/10/2023,Present
S0219,2/11/2023,Present
S0219,2/12/2023,Late
S0219,2/13/2023,Late
S0219,2/14/2023,Late
S0219,2/15/2023,Absent
S0219,2/16/2023,Present
S0219,2/17/2023,Late
S0219,2/18/2023,Absent
S0219,2/19/2023,Late
S0220,1/1/2023,Absent
S0220,1/2/2023,Absent
S0220,1/3/2023,Present
S0220,1/4/2023,Late
S0220,1/5/2023,Present
S0220,1/6/2023,Absent
S0220,1/7/2023,Late
S0220,1/8/2023,Late
S0220,1/9/2023,Absent
S0220,1/10/2023,Absent
S0220,1/11/2023,Late
S0220,1/12/2023,Late
S0220,1/13/2023,Absent
S0220,1/14/2023,Absent
S0220,1/15/2023,Late
S0220,1/16/2023,Absent
S0220,1/17/2023,Absent
S0220,1/18/2023,Present
S0220,1/19/2023,Present
S0220,1/20/2023,Present
S0220,1/21/2023,Late
S0220,1/22/2023,Absent
S0220,1/23/2023,Present
S0220,1/24/2023,Late
S0220,1/25/2023,Absent
S0220,1/26/2023,Present
S0220,1/27/2023,Late
S0220,1/28/2023,Absent
S0220,1/29/2023,Late
S0220,1/30/2023,Absent
S0220,1/31/2023,Present
S0220,2/1/2023,Late
S0220,2/2/2023,Absent
S0220,2/3/2023,Late
S0220,2/4/2023,Late
S0220,2/5/2023,Late
S0220,2/6/2023,Absent
S0220,2/7/2023,Late
S0220,2/8/2023,Late
S0220,2/9/2023,Late
S0220,2/10/2023,Absent
S0220,2/11/2023,Present
S0220,2/12/2023,Late
S0220,2/13/2023,Present
S0220,2/14/2023,Late
S0220,2/15/2023,Late
S0220,2/16/2023,Present
S0220,2/17/2023,Late
S0220,2/18/2023,Present
S0220,2/19/2023,Present
S0221,1/1/2023,Present
S0221,1/2/2023,Absent
S0221,1/3/2023,Late
S0221,1/4/2023,Late
S0221,1/5/2023,Late
S0221,1/6/2023,Late
S0221,1/7/2023,Absent
S0221,1/8/2023,Absent
S0221,1/9/2023,Late
S0221,1/10/2023,Late
S0221,1/11/2023,Present
S0221,1/12/2023,Absent
S0221,1/13/2023,Late
S0221,1/14/2023,Absent
S0221,1/15/2023,Absent
S0221,1/16/2023,Late
S0221,1/17/2023,Late
S0221,1/18/2023,Present
S0221,1/19/2023,Absent
S0221,1/20/2023,Late
S0221,1/21/2023,Late
S0221,1/22/2023,Absent
S0221,1/23/2023,Late
S0221,1/24/2023,Present
S0221,1/25/2023,Present
S0221,1/26/2023,Late
S0221,1/27/2023,Present
S0221,1/28/2023,Present
S0221,1/29/2023,Late
S0221,1/30/2023,Absent
S0221,1/31/2023,Present
S0221,2/1/2023,Absent
S0221,2/2/2023,Absent
S0221,2/3/2023,Present
S0221,2/4/2023,Late
S0221,2/5/2023,Absent
S0221,2/6/2023,Absent
S0221,2/7/2023,Absent
S0221,2/8/2023,Late
S0221,2/9/2023,Absent
S0221,2/10/2023,Absent
S0221,2/11/2023,Present
S0221,2/12/2023,Absent
S0221,2/13/2023,Absent
S0221,2/14/2023,Present
S0221,2/15/2023,Absent
S0221,2/16/2023,Absent
S0221,2/17/2023,Late
S0221,2/18/2023,Late
S0221,2/19/2023,Absent
S0222,1/1/2023,Present
S0222,1/2/2023,Present
S0222,1/3/2023,Late
S0222,1/4/2023,Late
S0222,1/5/2023,Late
S0222,1/6/2023,Absent
S0222,1/7/2023,Late
S0222,1/8/2023,Absent
S0222,1/9/2023,Absent
S0222,1/10/2023,Present
S0222,1/11/2023,Absent
S0222,1/12/2023,Present
S0222,1/13/2023,Absent
S0222,1/14/2023,Absent
S0222,1/15/2023,Late
S0222,1/16/2023,Late
S0222,1/17/2023,Late
S0222,1/18/2023,Present
S0222,1/19/2023,Absent
S0222,1/20/2023,Absent
S0222,1/21/2023,Present
S0222,1/22/2023,Late
S0222,1/23/2023,Present
S0222,1/24/2023,Late
S0222,1/25/2023,Absent
S0222,1/26/2023,Absent
S0222,1/27/2023,Late
S0222,1/28/2023,Absent
S0222,1/29/2023,Late
S0222,1/30/2023,Present
S0222,1/31/2023,Absent
S0222,2/1/2023,Present
S0222,2/2/2023,Absent
S0222,2/3/2023,Late
S0222,2/4/2023,Absent
S0222,2/5/2023,Absent
S0222,2/6/2023,Absent
S0222,2/7/2023,Absent
S0222,2/8/2023,Absent
S0222,2/9/2023,Present
S0222,2/10/2023,Present
S0222,2/11/2023,Absent
S0222,2/12/2023,Present
S0222,2/13/2023,Present
S0222,2/14/2023,Present
S0222,2/15/2023,Late
S0222,2/16/2023,Absent
S0222,2/17/2023,Late
S0222,2/18/2023,Late
S0222,2/19/2023,Late
S0223,1/1/2023,Late
S0223,1/2/2023,Absent
S0223,1/3/2023,Late
S0223,1/4/2023,Late
S0223,1/5/2023,Present
S0223,1/6/2023,Absent
S0223,1/7/2023,Late
S0223,1/8/2023,Late
S0223,1/9/2023,Present
S0223,1/10/2023,Present
S0223,1/11/2023,Present
S0223,1/12/2023,Present
S0223,1/13/2023,Late
S0223,1/14/2023,Late
S0223,1/15/2023,Late
S0223,1/16/2023,Absent
S0223,1/17/2023,Absent
S0223,1/18/2023,Present
S0223,1/19/2023,Late
S0223,1/20/2023,Absent
S0223,1/21/2023,Late
S0223,1/22/2023,Absent
S0223,1/23/2023,Absent
S0223,1/24/2023,Present
S0223,1/25/2023,Absent
S0223,1/26/2023,Present
S0223,1/27/2023,Late
S0223,1/28/2023,Absent
S0223,1/29/2023,Late
S0223,1/30/2023,Late
S0223,1/31/2023,Present
S0223,2/1/2023,Absent
S0223,2/2/2023,Present
S0223,2/3/2023,Absent
S0223,2/4/2023,Present
S0223,2/5/2023,Present
S0223,2/6/2023,Late
S0223,2/7/2023,Present
S0223,2/8/2023,Late
S0223,2/9/2023,Absent
S0223,2/10/2023,Present
S0223,2/11/2023,Absent
S0223,2/12/2023,Present
S0223,2/13/2023,Late
S0223,2/14/2023,Present
S0223,2/15/2023,Present
S0223,2/16/2023,Present
S0223,2/17/2023,Absent
S0223,2/18/2023,Late
S0223,2/19/2023,Present
S0224,1/1/2023,Present
S0224,1/2/2023,Present
S0224,1/3/2023,Absent
S0224,1/4/2023,Present
S0224,1/5/2023,Present
S0224,1/6/2023,Late
S0224,1/7/2023,Absent
S0224,1/8/2023,Absent
S0224,1/9/2023,Absent
S0224,1/10/2023,Late
S0224,1/11/2023,Late
S0224,1/12/2023,Late
S0224,1/13/2023,Present
S0224,1/14/2023,Absent
S0224,1/15/2023,Present
S0224,1/16/2023,Late
S0224,1/17/2023,Late
S0224,1/18/2023,Absent
S0224,1/19/2023,Late
S0224,1/20/2023,Late
S0224,1/21/2023,Absent
S0224,1/22/2023,Late
S0224,1/23/2023,Absent
S0224,1/24/2023,Late
S0224,1/25/2023,Absent
S0224,1/26/2023,Absent
S0224,1/27/2023,Absent
S0224,1/28/2023,Absent
S0224,1/29/2023,Absent
S0224,1/30/2023,Present
S0224,1/31/2023,Absent
S0224,2/1/2023,Late
S0224,2/2/2023,Absent
S0224,2/3/2023,Present
S0224,2/4/2023,Late
S0224,2/5/2023,Present
S0224,2/6/2023,Absent
S0224,2/7/2023,Late
S0224,2/8/2023,Present
S0224,2/9/2023,Late
S0224,2/10/2023,Late
S0224,2/11/2023,Present
S0224,2/12/2023,Present
S0224,2/13/2023,Late
S0224,2/14/2023,Late
S0224,2/15/2023,Absent
S0224,2/16/2023,Late
S0224,2/17/2023,Absent
S0224,2/18/2023,Present
S0224,2/19/2023,Late
S0225,1/1/2023,Present
S0225,1/2/2023,Late
S0225,1/3/2023,Absent
S0225,1/4/2023,Late
S0225,1/5/2023,Late
S0225,1/6/2023,Late
S0225,1/7/2023,Late
S0225,1/8/2023,Present
S0225,1/9/2023,Absent
S0225,1/10/2023,Absent
S0225,1/11/2023,Late
S0225,1/12/2023,Present
S0225,1/13/2023,Absent
S0225,1/14/2023,Late
S0225,1/15/2023,Absent
S0225,1/16/2023,Absent
S0225,1/17/2023,Late
S0225,1/18/2023,Absent
S0225,1/19/2023,Present
S0225,1/20/2023,Present
S0225,1/21/2023,Present
S0225,1/22/2023,Late
S0225,1/23/2023,Absent
S0225,1/24/2023,Late
S0225,1/25/2023,Late
S0225,1/26/2023,Present
S0225,1/27/2023,Absent
S0225,1/28/2023,Absent
S0225,1/29/2023,Late
S0225,1/30/2023,Present
S0225,1/31/2023,Present
S0225,2/1/2023,Late
S0225,2/2/2023,Absent
S0225,2/3/2023,Present
S0225,2/4/2023,Late
S0225,2/5/2023,Absent
S0225,2/6/2023,Late
S0225,2/7/2023,Absent
S0225,2/8/2023,Late
S0225,2/9/2023,Present
S0225,2/10/2023,Late
S0225,2/11/2023,Late
S0225,2/12/2023,Absent
S0225,2/13/2023,Absent
S0225,2/14/2023,Late
S0225,2/15/2023,Present
S0225,2/16/2023,Absent
S0225,2/17/2023,Present
S0225,2/18/2023,Late
S0225,2/19/2023,Absent
S0226,1/1/2023,Absent
S0226,1/2/2023,Late
S0226,1/3/2023,Late
S0226,1/4/2023,Late
S0226,1/5/2023,Absent
S0226,1/6/2023,Absent
S0226,1/7/2023,Present
S0226,1/8/2023,Late
S0226,1/9/2023,Late
S0226,1/10/2023,Absent
S0226,1/11/2023,Present
S0226,1/12/2023,Late
S0226,1/13/2023,Late
S0226,1/14/2023,Late
S0226,1/15/2023,Absent
S0226,1/16/2023,Present
S0226,1/17/2023,Late
S0226,1/18/2023,Present
S0226,1/19/2023,Late
S0226,1/20/2023,Absent
S0226,1/21/2023,Late
S0226,1/22/2023,Present
S0226,1/23/2023,Present
S0226,1/24/2023,Late
S0226,1/25/2023,Present
S0226,1/26/2023,Late
S0226,1/27/2023,Absent
S0226,1/28/2023,Late
S0226,1/29/2023,Present
S0226,1/30/2023,Late
S0226,1/31/2023,Present
S0226,2/1/2023,Present
S0226,2/2/2023,Late
S0226,2/3/2023,Present
S0226,2/4/2023,Present
S0226,2/5/2023,Present
S0226,2/6/2023,Late
S0226,2/7/2023,Absent
S0226,2/8/2023,Late
S0226,2/9/2023,Present
S0226,2/10/2023,Absent
S0226,2/11/2023,Present
S0226,2/12/2023,Present
S0226,2/13/2023,Absent
S0226,2/14/2023,Late
S0226,2/15/2023,Late
S0226,2/16/2023,Late
S0226,2/17/2023,Absent
S0226,2/18/2023,Absent
S0226,2/19/2023,Absent
S0227,1/1/2023,Late
S0227,1/2/2023,Absent
S0227,1/3/2023,Present
S0227,1/4/2023,Absent
S0227,1/5/2023,Present
S0227,1/6/2023,Present
S0227,1/7/2023,Absent
S0227,1/8/2023,Absent
S0227,1/9/2023,Present
S0227,1/10/2023,Late
S0227,1/11/2023,Absent
